gene	length
Ptprc	112447
Ptprc	112447
Ptprc	112268
Ptprcap	2065
Ptprd	2270659
Ptpre	148471
Ptpre	148471
Ptpre	80467
Ptpre	92814
Ptpre	34396
Ptprf	83185
Ptprg	688487
Ptprg	52099
Ptprh	55428
Ptprj	147759
Ptprj	49419
Ptprk	522578
Ptprm	687612
Ptprn	17168
Ptprn2	792448
Ptpro	212335
Ptpro	212335
Ptpro	53913
Ptpro	53913
Ptprq	202668
Ptprr	97672
Ptprr	97579
Ptprr	131032
Ptprr	256567
Ptprr	97579
Ptprs	64055
Ptprs	49796
Ptprs	64055
Ptprs	64055
Ptprt	1139160
Ptprt	1139160
Ptprt	1139160
Ptprt	1139160
Ptprtos	3134
Ptpru	69822
Ptpru	69822
Ptprv	24078
Ptprz1	177415
Ptprz1	177415
Ptrh1	1773
Ptrh2	8377
Ptrh2	8341
Ptrhd1	6097
Pts	7025
Pttg1	5734
Pttg1	6001
Pttg1ip	16966
Ptx3	5920
Ptx4	4509
Ptx4	4509
Pudp	1044
Puf60	10689
Puf60	10765
Puf60	10765
Pum1	118207
Pum1	118207
Pum1	118207
Pum1	118207
Pum1	118207
Pum2	78450
Pum2	78450
Pum2	78325
Pum2	78325
Pum2	77903
Pum2	78325
Pum2	78450
Pum3	41211
Pum3	41211
Pura	7083
Purb	8478
Purg	1205
Purg	31145
Pus1	6949
Pus1	6930
Pus1	6949
Pus1	6930
Pus10	66901
Pus10	67203
Pus10	67203
Pus3	7935
Pus7	39499
Pus7	43547
Pus7	43547
Pus7l	20868
Pusl1	2903
Pvalb	15289
Pvalb	13126
Pvr	17566
Pvt1	212991
Pvt1	222227
Pvt1	211720
Pwp1	17273
Pwp2	14240
Pwwp2a	25196
Pwwp2a	40636
Pwwp2b	18772
Pwwp2b	18772
Pxdc1	24841
Pxdn	79623
Pxk	66899
Pxk	66899
Pxmp2	11883
Pxmp4	16630
Pxn	49312
Pxn	49312
Pxt1	8277
Pxylp1	66132
Pxylp1	66132
Pxylp1	66132
Pxylp1	66132
Pycard	2495
Pycr1	4364
Pycr1	7959
Pycr2	3815
Pycrl	5098
Pygb	44953
Pygl	36869
Pygm	14057
Pygo1	20366
Pygo2	4294
Pygo2	4917
Pygo2	4391
Pygo2	4917
Pygo2	4111
Pym1	18114
Pym1	18114
Pym1	18690
Pym1	18690
Pyroxd1	16928
Pyroxd2	26918
Pyurf	7340
Pyy	1101
Pyy	1157
Pzp	43154
Qars	7937
Qdpr	16198
Qk	112891
Qk	109182
Qk	109182
Qpct	38473
Qpct	38473
Qpctl	8980
Qprt	14260
Qrfp	4413
Qrfpr	42850
Qrich1	43081
Qrich1	43081
Qrich2	13023
Qrsl1	27547
Qser1	61904
Qsox1	34745
Qsox1	34745
Qsox2	28276
Qsox2	28276
Qtrt1	8443
Qtrt2	28264
R3hcc1	10281
R3hcc1	17506
R3hcc1	10190
R3hcc1l	73452
R3hdm1	134430
R3hdm2	109074
R3hdm2	78518
R3hdm2	78518
R3hdm4	6878
R3hdml	10295
R74862	21066
R74862	21066
R74862	31903
Rab10	62542
Rab10os	14584
Rab11a	22457
Rab11b	18003
Rab11fip1	35874
Rab11fip1	35874
Rab11fip2	40771
Rab11fip2	40481
Rab11fip3	80142
Rab11fip3	32825
Rab11fip3	80142
Rab11fip4	102801
Rab11fip4os1	16085
Rab11fip4os2	4714
Rab11fip5	39673
Rab11fip5	39673
Rab12	25159
Rab13	5604
Rab13	12673
Rab14	20916
Rab15	24565
Rab15	20415
Rab15	15897
Rab15	21137
Rab17	11488
Rab17	9535
Rab18	26440
Rab18	26440
Rab19	8952
Rab1a	25255
Rab1b	7790
Rab20	24523
Rab21	25730
Rab22a	42338
Rab23	22669
Rab23	22146
Rab24	2758
Rab25	6251
Rab26	4694
Rab26os	494
Rab27a	52805
Rab27a	52805
Rab27a	33467
Rab27b	162475
Rab27b	74458
Rab27b	74458
Rab27b	74458
Rab28	83207
Rab28	82719
Rab28	83207
Rab28	83207
Rab28	81193
Rab29	5613
Rab2a	72059
Rab2b	17637
Rab30	95404
Rab31	121027
Rab32	13169
Rab33a	10956
Rab33b	12247
Rab34	3446
Rab34	3767
Rab35	15172
Rab36	17012
Rab37	70810
Rab37	8063
Rab38	61300
Rab39	22123
Rab39b	6187
Rab3a	4008
Rab3a	4008
Rab3a	4008
Rab3b	64255
Rab3c	226020
Rab3d	10692
Rab3d	10692
Rab3gap1	75104
Rab3gap2	82579
Rab3il1	17359
Rab3il1	17394
Rab3il1	33919
Rab3ip	44597
Rab40b	32131
Rab40c	37601
Rab42	1163
Rab43	23312
Rab43	23246
Rab43	22927
Rab43	20905
Rab44	13921
Rab4a	29296
Rab4b	10451
Rab5a	28445
Rab5b	19086
Rab5c	23213
Rab5c	23213
Rab6a	33683
Rab6a	33683
Rab6b	73197
Rab7	20690
Rab7	46165
Rab7	45912
Rab7	46165
Rab7	20690
Rab7b	26745
Rab7b	26745
Rab8a	20167
Rab8b	76042
Rab9	22616
Rab9b	10390
Rabac1	2979
Rabep1	98345
Rabep1	98345
Rabep1	98345
Rabep1	98345
Rabep2	17141
Rabepk	21247
Rabgap1	123153
Rabgap1	92709
Rabgap1l	536367
Rabgap1l	132398
Rabgef1	27158
Rabgef1	42519
Rabggta	6300
Rabggtb	3679
Rabggtb	3679
Rabggtb	4915
Rabggtb	4915
Rabggtb	5678
Rabggtb	4915
Rabggtb	3679
Rabggtb	5678
Rabif	13225
Rabl2	9397
Rabl3	32492
Rabl6	25429
Rac1	22513
Rac1	22551
Rac2	13615
Rac3	2502
Racgap1	31161
Racgap1	31161
Racgap1	31161
Rack1	5882
Rad1	7678
Rad1	7658
Rad1	13046
Rad17	33898
Rad17	33898
Rad17	33898
Rad18	76820
Rad18	76820
Rad21	29157
Rad21l	23130
Rad23a	6014
Rad23a	6014
Rad23a	6014
Rad23b	42196
Rad50	57801
Rad51	23254
Rad51ap1	16172
Rad51ap1	16172
Rad51ap2	6850
Rad51b	517409
Rad51b	211304
Rad51c	26889
Rad51c	27348
Rad51d	17562
Rad51d	17562
Rad51d	17562
Rad51d	18664
Rad51d	17562
Rad51d	17562
Rad51d	17562
Rad51d	17562
Rad51d	17562
Rad52	20126
Rad52	18611
Rad52	20126
Rad52	20126
Rad54b	28883
Rad54b	56889
Rad54l	26735
Rad54l	26735
Rad54l	26736
Rad54l2	101134
Rad9a	6406
Rad9b	28688
Radil	66260
Radil	60189
Radil	66260
Rae1	15623
Raet1a	215531
Raet1b	200239
Raet1c	200238
Raet1d	12246
Raet1e	10394
Raf1	58063
Rag1	11281
Rag2	7781
Rai1	94183
Rai1	59114
Rai14	144563
Rai14	145654
Rai2	61942
Rai2	62459
Rala	63643
Ralb	34478
Ralbp1	37328
Ralbp1	36496
Ralgapa1	218627
Ralgapa1	218627
Ralgapa1	218627
Ralgapa1	218627
Ralgapa2	270706
Ralgapb	89401
Ralgapb	89401
Ralgds	39916
Ralgds	39916
Ralgds	19619
Ralgds	19619
Ralgps1	238076
Ralgps1	238076
Ralgps1	238076
Ralgps2	135461
Ralgps2	135461
Ralgps2	135461
Ralgps2	135222
Ralgps2	135461
Ralgps2	135461
Raly	76152
Raly	76152
Raly	76152
Raly	76152
Ralyl	710633
Ralyl	710633
Ralyl	235916
Ralyl	235916
Ramp1	26969
Ramp1	45375
Ramp1	26969
Ramp2	1917
Ramp3	18943
Ran	4166
Ranbp1	8716
Ranbp10	59043
Ranbp17	301953
Ranbp17	301953
Ranbp2	47303
Ranbp3	38545
Ranbp3	38545
Ranbp3	38545
Ranbp3	38545
Ranbp3l	99385
Ranbp6	4867
Ranbp9	78301
Rangap1	25672
Rangap1	25672
Rangrf	1372
Rangrf	1372
Rangrf	1372
Rangrf	2702
Rap1a	74122
Rap1b	31378
Rap1gap	22357
Rap1gap	5401
Rap1gap	65136
Rap1gap	65136
Rap1gap	48235
Rap1gap	48235
Rap1gap2	206676
Rap1gapos	9632
Rap1gds1	149305
Rap1gds1	149305
Rap1gds1	149305
Rap2a	28732
Rap2b	4197
Rap2c	14105
Rapgef1	120644
Rapgef1	120644
Rapgef1	120644
Rapgef2	82377
Rapgef2	83365
Rapgef3	22897
Rapgef3	22897
Rapgef3	22897
Rapgef4	276260
Rapgef4	276260
Rapgef4	163240
Rapgef4	202858
Rapgef5	240500
Rapgef6	176442
Rapgef6	176442
Rapgef6	176442
Rapgef6	42719
Rapgef6	53319
Rapgefl1	16221
Raph1	83581
Rapsn	10103
Rara	37247
Rara	37225
Rara	35232
Rara	14472
Rarb	651492
Rarb	651492
Rarb	144637
Rarb	144637
Rarg	11563
Rarg	22585
Rarres1	36638
Rarres2	3107
Rarres2	3107
Rarres2	3107
Rars	26148
Rars2	45210
Rasa1	74788
Rasa2	92204
Rasa3	110370
Rasa4	27946
Rasa4	27946
Rasal1	30423
Rasal1	30799
Rasal2	277413
Rasal3	12921
Rasal3	12924
Rasd1	1764
Rasd2	10170
Rasef	76024
Rasgef1a	25162
Rasgef1a	80010
Rasgef1b	35508
Rasgef1b	35508
Rasgef1c	78389
Rasgef1c	78063
Rasgrf1	117205
Rasgrf1	6073
Rasgrf2	107636
Rasgrp1	62885
Rasgrp2	14634
Rasgrp3	63516
Rasgrp3	93149
Rasgrp4	19023
Rasgrp4	19023
Rasgrp4	19023
Rasip1	11556
Rasl10a	2256
Rasl10b	10967
Rasl11a	2656
Rasl11b	4152
Rasl12	16366
Rasl12	14220
Rasl2-9	1009
Rassf1	7685
Rassf1	10713
Rassf10	3497
Rassf2	37139
Rassf3	65900
Rassf4	40829
Rassf5	68769
Rassf5	68769
Rassf5	23776
Rassf6	37452
Rassf6	37452
Rassf7	2799
Rassf8	9202
Rassf9	34339
Raver1	17825
Raver2	83333
Rax	4451
Rb1	130290
Rb1cc1	61443
Rbak	8590
Rbak	8590
Rbakdn	973
Rbakdn	973
Rbakdn	973
Rbbp4	28271
Rbbp5	28299
Rbbp6	9620
Rbbp6	32009
Rbbp7	18719
Rbbp8	109932
Rbbp8	85859
Rbbp8	109932
Rbbp8	85859
Rbbp8nl	12234
Rbbp9	8595
Rbck1	16306
Rbck1	16092
Rbfa	8356
Rbfox1	342646
Rbfox1	1527688
Rbfox2	228064
Rbfox2	228064
Rbfox2	228064
Rbfox2	74823
Rbfox2	74823
Rbfox2	74823
Rbfox2	74823
Rbfox2	74823
Rbfox2	74823
Rbfox3	419813
Rbfox3	271282
Rbfox3	421838
Rbfox3	419813
Rbfox3	419813
Rbfox3	419813
Rbks	73172
Rbl1	58641
Rbl1	29539
Rbl2	53788
Rbl2	53788
Rbl2	53788
Rbm10	33147
Rbm10	33403
Rbm10	33147
Rbm11	9935
Rbm12	17084
Rbm12	17084
Rbm12b1	6630
Rbm12b2	6902
Rbm14	11069
Rbm15	7180
Rbm15b	3016
Rbm17	17761
Rbm18	20626
Rbm18	20626
Rbm18	20626
Rbm19	82459
Rbm20	189775
Rbm22	11944
Rbm24	12800
Rbm25	50890
Rbm26	62809
Rbm27	66188
Rbm28	41152
Rbm3	3525
Rbm3	3525
Rbm3	3525
Rbm3	3525
Rbm3	6906
Rbm31y	1958
Rbm31y	1958
Rbm33	102054
Rbm34	23907
Rbm38	12830
Rbm39	32998
Rbm39	32340
Rbm39	32998
Rbm3os	2537
Rbm4	9609
Rbm4	9717
Rbm4	9609
Rbm4	9717
Rbm4	9717
Rbm41	57068
Rbm41	57068
Rbm41	57068
Rbm41	109085
Rbm42	9234
Rbm43	10561
Rbm43	10196
Rbm43	10561
Rbm44	25693
Rbm45	13784
Rbm46	39961
Rbm46	39953
Rbm46os	39162
Rbm46os	66934
Rbm47	135406
Rbm47	134430
Rbm47	81631
Rbm47	134430
Rbm48	12570
Rbm4b	9417
Rbm5	30508
Rbm6	99261
Rbm6	99261
Rbm7	6634
Rbm7	6634
Rbm7	6634
Rbm7	6634
Rbm7	6634
Rbm8a	3864
Rbm8a	3864
Rbms1	129486
Rbms1	129486
Rbms1	211252
Rbms2	47099
Rbms2	50828
Rbms3	1057167
Rbms3	679737
Rbms3	679737
Rbms3	679737
Rbms3	679737
Rbms3	679737
Rbmx	7007
Rbmx	7007
Rbmx	9689
Rbmx2	15716
Rbmxl1	3660
Rbmxl1	3660
Rbmxl2	1472
Rbmy	10984
Rbmy	10984
Rbmy	11179
Rbmy	11179
Rbmy	11222
Rbmy	11222
Rbmy	11478
Rbmy	11478
Rbmy	11599
Rbmy	11599
Rbp1	23590
Rbp2	19235
Rbp3	10195
Rbp4	8702
Rbp4	8192
Rbp7	5267
Rbpj	101667
Rbpj	66960
Rbpj	67100
Rbpj	67100
Rbpjl	12255
Rbpms	147220
Rbpms	147220
Rbpms	147220
Rbpms	125924
Rbpms2	29937
Rbsn	28100
Rbx1	10054
Rc3h1	68566
Rc3h2	52833
Rc3h2	52833
Rcan1	74219
Rcan1	8128
Rcan2	237666
Rcan2	235514
Rcan2	86326
Rcan2	86518
Rcan3	21497
Rcbtb1	36038
Rcbtb2	41545
Rcbtb2	41545
Rcbtb2	41270
Rcc1	13832
Rcc1	13832
Rcc1l	28710
Rcc2	21748
Rccd1	7839
Rce1	3067
Rchy1	14227
Rchy1	14227
Rchy1	13715
Rcl1	42469
Rcn1	13372
Rcn2	1401
Rcn2	17239
Rcn3	9300
Rcor1	73589
Rcor2	7832
Rcor2	6947
Rcor3	39495
Rcor3	39495
Rcor3	36657
Rcor3	36657
Rcor3	39495
Rcor3	39495
Rcsd1	59150
Rcsd1	59150
Rcvrn	8030
Rd3	10913
Rd3	10913
Rd3	10029
Rd3l	1429
Rdh1	8537
Rdh10	26669
Rdh11	16269
Rdh12	13752
Rdh12	13752
Rdh13	19993
Rdh13	19993
Rdh13	19993
Rdh14	4783
Rdh16	14687
Rdh16f2	10844
Rdh18-ps	22350
Rdh19	11249
Rdh5	5707
Rdh7	4707
Rdh7	4673
Rdh8	7660
Rdh9	16293
Rdm1	8133
Rdx	40798
Rdx	27237
Rdx	41589
Rec114	88704
Rec8	7230
Reck	69277
Recql	36746
Recql	30141
Recql	25712
Recql4	7007
Recql5	40898
Redrum	31000
Reep1	103025
Reep2	6875
Reep2	6875
Reep3	87800
Reep3	87800
Reep4	3685
Reep5	28530
Reep6	6297
Reep6	6297
Reg1	2684
Reg2	2943
Reg3a	3131
Reg3b	2582
Reg3d	2992
Reg3d	2992
Reg3g	2606
Reg4	14593
Rel	29242
Rela	10641
Relb	23216
Relb	23217
Rell1	60000
Rell2	3621
Reln	460252
Reln	460252
Relt	17566
Rem1	8184
Rem2	4335
Ren1	9646
Ren2	9758
Renbp	8730
Renbp	8730
Rep15	982
Repin1	5200
Repin1	5200
Repin1	5200
Repin1	5200
Repin1	5200
Repin1	5200
Reps1	69216
Reps1	69216
Reps2	231707
Reps2	231707
Rer1	12186
Rere	340051
Rerg	114894
Rerg	114894
Rerg	115672
Rergl	8728
Resp18	6219
Resp18	6219
Rest	18204
Ret	45997
Ret	45997
Retn	2326
Retn	4049
Retnla	1910
Retnlb	2037
Retnlg	1891
Retreg1	32995
Retreg1	32871
Retreg1	40145
Retreg1	31018
Retreg1	32871
Retreg1	130399
Retreg2	5124
Retreg2	4752
Retreg2	5124
Retreg3	23309
Retreg3	23522
Retsat	8861
Rev1	76877
Rev3l	143046
Rex2	38950
Rexo1	20635
Rexo2	12098
Rexo4	10824
Rexo5	54809
Rexo5	54755
Rfc1	73788
Rfc1	73788
Rfc1	73788
Rfc2	15639
Rfc3	8385
Rfc4	13783
Rfc5	9879
Rfesd	17028
Rfesd	17072
Rfesd	17178
Rffl	67392
Rffl	66926
Rffl	67392
Rffl	67392
Rffl	25225
Rfk	7307
Rflna	9073
Rflnb	8588
Rfng	3460
Rfpl4	7125
Rfpl4	7125
Rfpl4b	1239
Rft1	36939
Rftn1	197191
Rftn2	56623
Rfwd2	115255
Rfwd3	29279
Rfx1	30157
Rfx2	55112
Rfx2	55112
Rfx3	249446
Rfx3	221228
Rfx4	150489
Rfx4	68391
Rfx5	6547
Rfx6	44912
Rfx6	52670
Rfx7	90710
Rfx8	55689
Rfxank	8392
Rfxank	8392
Rfxap	4677
Rgag1	4742
Rgag4	4766
Rgcc	12886
Rgl1	108455
Rgl1	249543
Rgl1	249543
Rgl1	249543
Rgl2	7794
Rgl3	17927
Rgma	44380
Rgmb	20334
Rgn	12270
Rgp1	8753
Rgr	14106
Rgr	14106
Rgr	14106
Rgs1	4436
Rgs10	44548
Rgs11	8363
Rgs12	84146
Rgs12	34516
Rgs13	38706
Rgs14	14956
Rgs16	5116
Rgs17	96737
Rgs17	96737
Rgs18	22581
Rgs19	3399
Rgs19	5559
Rgs19	5392
Rgs19	5559
Rgs19	5559
Rgs19	5392
Rgs19	5559
Rgs2	4812
Rgs20	109159
Rgs20	109964
Rgs20	160710
Rgs21	47978
Rgs21	47978
Rgs22	130924
Rgs3	100001
Rgs3	40176
Rgs3	83348
Rgs3	29046
Rgs4	6166
Rgs5	40313
Rgs5	28446
Rgs6	545132
Rgs6	544558
Rgs6	545132
Rgs7	433470
Rgs7	433470
Rgs7	433470
Rgs7bp	107778
Rgs8	44629
Rgs8	31993
Rgs9	72827
Rgs9	68326
Rgs9bp	6587
Rgsl1	64755
Rhag	29606
Rhbdd1	106319
Rhbdd1	128789
Rhbdd2	13723
Rhbdd3	6828
Rhbdd3	6828
Rhbdd3	6353
Rhbdd3	5936
Rhbdd3	6828
Rhbdf1	12709
Rhbdf1	12709
Rhbdf2	26087
Rhbdf2	28854
Rhbdl1	2663
Rhbdl2	42030
Rhbdl3	55075
Rhbg	11811
Rhcg	24295
Rhd	31637
Rheb	39539
Rhebl1	3655
Rhno1	5912
Rhno1	5823
Rhno1	5823
Rhno1	5912
Rho	6904
Rhoa	31784
Rhoa	31147
Rhoa	31147
Rhob	2227
Rhobtb1	79128
Rhobtb1	83233
Rhobtb1	78591
Rhobtb1	78591
Rhobtb2	20556
Rhobtb3	74288
Rhoc	5426
Rhoc	5426
Rhod	15972
Rhod	15972
Rhof	14450
Rhog	10996
Rhoh	33132
Rhoj	93143
Rhoq	36959
Rhot1	58853
Rhot1	58853
Rhot1	58853
Rhot2	6014
Rhou	9952
Rhov	2026
Rhox1	8454
Rhox10	5214
Rhox11	8542
Rhox12	6846
Rhox13	9127
Rhox2a	4699
Rhox2a	4699
Rhox2b	4702
Rhox2c	4717
Rhox2d	4306
Rhox2e	11342
Rhox2f	4739
Rhox2g	4359
Rhox2h	4281
Rhox3a	9060
Rhox3c	4094
Rhox3e	3921
Rhox3e	3921
Rhox3e	3923
Rhox3f	4145
Rhox3g	4709
Rhox3h	11077
Rhox4a	4761
Rhox4a	4757
Rhox4b	4785
Rhox4c	4788
Rhox4d	4641
Rhox4e	4871
Rhox4f	4792
Rhox4g	4827
Rhox5	54271
Rhox6	2803
Rhox7a	9486
Rhox8	4169
Rhox9	2674
Rhpn1	10132
Rhpn1	10132
Rhpn2	58051
Rian	57767
Ribc1	11712
Ribc2	12471
Ric1	83640
Ric3	49013
Ric3	36592
Ric3	49006
Ric8a	6335
Ric8b	100725
Ric8b	100725
Rictor	92020
Rida	11225
Rif1	49545
Riiad1	8607
Rilp	3073
Rilpl1	38312
Rilpl2	14971
Rimbp2	195699
Rimbp2	195699
Rimbp3	5848
Rimkla	27314
Rimklb	32697
Rims1	144422
Rims1	144422
Rims1	337534
Rims1	337534
Rims1	144422
Rims1	337534
Rims2	486087
Rims2	486087
Rims2	486087
Rims2	24862
Rims3	13692
Rims4	54803
Rin1	6264
Rin2	101501
Rin3	107214
Rin3	107781
Ring1	3889
Rinl	9998
Rint1	32659
Rint1	32659
Riok1	24445
Riok2	20568
Riok3	28518
Riox1	2346
Riox2	20677
Ripk1	32297
Ripk2	40903
Ripk2	40903
Ripk2	40903
Ripk3	3863
Ripk3	3863
Ripk3	3863
Ripk4	21814
Ripor1	16990
Ripor2	67354
Ripor2	151618
Ripor2	91396
Ripor2	91396
Ripor2	95159
Ripor3	29808
Ripply1	2673
Ripply2	4380
Ripply3	8514
Rit1	14195
Rit1	14195
Rit1	14195
Rit2	342815
Rita1	3530
Rita1	3530
Rlbp1	12158
Rlbp1	12157
Rlf	69202
Rlim	24118
Rln1	2916
Rln3	1913
Rmdn1	31867
Rmdn2	67253
Rmdn3	20037
Rmi1	8553
Rmi1	8553
Rmi1	8902
Rmi2	8177
Rmnd1	29184
Rmnd5a	52004
Rmnd5b	12224
Rmrp	275
Rmst	83433
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn4.5s	174
Rn45s	5833
Rnase1	1766
Rnase10	3008
Rnase10	2830
Rnase11	713
Rnase12	545
Rnase13	614
Rnase2a	851
Rnase2b	759
Rnase4	10152
Rnase4	15075
Rnase6	2054
Rnase9	3409
Rnaseh1	9990
Rnaseh1	9990
Rnaseh1	9990
Rnaseh2a	9402
Rnaseh2b	40888
Rnaseh2c	1087
Rnasek	1730
Rnasel	14796
Rnaset2a	19191
Rnaset2b	19334
Rnaset2b	19242
Rnd1	8257
Rnd2	2969
Rnd3	18673
Rnf10	31126
Rnf10	31126
Rnf10	31126
Rnf103	17004
Rnf103	17004
Rnf11	23649
Rnf111	78297
Rnf112	5576
Rnf112	5576
Rnf113a1	1244
Rnf113a2	1379
Rnf114	23522
Rnf115	63545
Rnf121	45261
Rnf122	19628
Rnf123	27704
Rnf123	27630
Rnf125	39224
Rnf126	8438
Rnf126	8438
Rnf128	109806
Rnf128	62526
Rnf13	97171
Rnf13	99364
Rnf13	90240
Rnf13	99364
Rnf13	99364
Rnf130	79429
Rnf130	100389
Rnf130	79429
Rnf133	1437
Rnf135	15882
Rnf138	26925
Rnf138	26268
Rnf138	26268
Rnf138	26925
Rnf138rt1	1194
Rnf139	13162
Rnf14	21215
Rnf14	21045
Rnf14	21215
Rnf141	27847
Rnf144a	108469
Rnf144a	108469
Rnf144b	125272
Rnf144b	53989
Rnf145	46557
Rnf145	35601
Rnf146	18267
Rnf146	18267
Rnf146	18267
Rnf146	18267
Rnf146	13538
Rnf148	1242
Rnf149	26052
Rnf150	227916
Rnf151	2218
Rnf152	79794
Rnf152	79794
Rnf157	76688
Rnf165	109027
Rnf166	9918
Rnf167	4128
Rnf167	4128
Rnf168	23979
Rnf169	60205
Rnf17	122335
Rnf170	24490
Rnf180	145521
Rnf181	2721
Rnf181	7261
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf181	2721
Rnf182	55148
Rnf183	7185
Rnf185	36984
Rnf185	36984
Rnf185	36984
Rnf185	36984
Rnf186	1255
Rnf187	6619
Rnf19a	43214
Rnf19b	26256
Rnf2	31418
Rnf20	24827
Rnf20	24827
Rnf207	11603
Rnf208	1333
Rnf214	43187
Rnf214	43487
Rnf214	43453
Rnf215	6033
Rnf216	122128
Rnf216	122128
Rnf217	107839
Rnf219	45133
Rnf220	225590
Rnf220	103999
Rnf220	17993
Rnf220	17993
Rnf222	6463
Rnf223	5935
Rnf224	2312
Rnf225	3657
Rnf24	54405
Rnf25	7650
Rnf25	7650
Rnf26	2271
Rnf31	11882
Rnf32	29532
Rnf32	29532
Rnf32	29532
Rnf34	18758
Rnf38	41327
Rnf38	42072
Rnf39	4936
Rnf4	17066
Rnf4	16514
Rnf4	17196
Rnf40	14908
Rnf41	29826
Rnf41	29826
Rnf41	29826
Rnf41	29826
Rnf41	29826
Rnf43	72453
Rnf44	8410
Rnf44	8410
Rnf44	8802
Rnf44	8410
Rnf44	14562
Rnf44	14562
Rnf5	2463
Rnf6	11708
Rnf6	11778
Rnf6	12264
Rnf6	11778
Rnf7	7739
Rnf7	7739
Rnf8	26876
Rnft1	14351
Rnft2	54290
Rnft2	54126
Rngtt	192304
Rngtt	192304
Rnh1	8361
Rnh1	12526
Rnh1	8611
Rnls	254551
Rnls	254551
Rnmt	24498
Rnmt	24498
Rnpc3	25083
Rnpc3	25083
Rnpc3	25083
Rnpep	21386
Rnpep	21386
Rnpepl1	9761
Rnps1	11223
Rnps1	11223
Rnps1	11223
Rnu11	108
Rnu12	150
Rnu6	27
Rnu7	25
Rnu73b	71
Robo1	382952
Robo2	518607
Robo3	17131
Robo4	12127
Robo4	12127
Rock1	117392
Rock2	93297
Rogdi	4825
Rom1	1975
Romo1	1642
Romo1	1562
Romo1	1642
Ropn1	27400
Ropn1l	12480
Ror1	349016
Ror1	239971
Ror2	176793
Rora	734461
Rora	98406
Rora	11182
Rorb	180588
Rorb	70509
Rorb	70509
Rorc	25481
Rorc	20843
Rorc	20843
Ros1	149319
Rp1	118396
Rp1	16808
Rp1l1	41076
Rp2	36378
Rp2	36378
Rp2	41173
Rp2	41173
Rp2	36378
Rp9	20045
Rpa1	48125
Rpa1	48125
Rpa2	10387
Rpa3	3206
Rpain	7734
Rpain	7734
Rpain	7734
Rpain	7734
Rpap1	23579
Rpap1	23579
Rpap2	45546
Rpap2	64158
Rpap2	64158
Rpap2	45223
Rpap2	45223
Rpap3	30718
Rpe	18975
Rpe	18975
Rpe	18975
Rpe	18975
Rpe65	26127
Rpf1	15078
Rpf1	10629
Rpf2	23794
Rpf2	23734
Rpgr	9795
Rpgr	35830
Rpgr	58238
Rpgr	58580
Rpgr	58580
Rpgr	56187
Rpgrip1	50437
Rpgrip1	50437
Rpgrip1l	96193
Rph3a	69039
Rph3a	67985
Rph3a	69593
Rph3al	80068
Rph3al	26167
Rpia	26456
Rpl10	2320
Rpl10a	2563
Rpl10l	1023
Rpl11	3424
Rpl12	2334
Rpl13	2893
Rpl13a	3183
Rpl14	3137
Rpl14-ps1	694
Rpl15	3164
Rpl17	2905
Rpl18	2765
Rpl18a	2722
Rpl19	3570
Rpl19	3784
Rpl21	4143
Rpl22	8357
Rpl22	8357
Rpl22	9647
Rpl22	8357
Rpl22	8357
Rpl22l1	1905
Rpl22l1	1914
Rpl23	4914
Rpl23a	2649
Rpl24	5163
Rpl26	2969
Rpl27	3352
Rpl27a	3175
Rpl28	1583
Rpl29	2158
Rpl29	2158
Rpl29	2158
Rpl3	5626
Rpl30	2718
Rpl30	2769
Rpl31	4060
Rpl31	4060
Rpl31	4060
Rpl31-ps12	484
Rpl32	3230
Rpl32l	592
Rpl34	3511
Rpl34	3511
Rpl34	3572
Rpl34-ps1	3493
Rpl35	3551
Rpl35a	3736
Rpl35a	3675
Rpl35a	3707
Rpl36	852
Rpl36a	2409
Rpl36al	1334
Rpl37	2528
Rpl37a	2554
Rpl37rt	7347
Rpl37rt	5041
Rpl38	3551
Rpl38	3789
Rpl38	3789
Rpl39	2705
Rpl39l	4684
Rpl3l	3465
Rpl3l	8321
Rpl4	5176
Rpl41	1059
Rpl5	8478
Rpl6	4741
Rpl7	3138
Rpl7a	2505
Rpl7l1	8750
Rpl8	2248
Rpl9	3068
Rplp0	4263
Rplp1	1228
Rplp2	3693
Rplp2-ps1	825
Rpn1	20832
Rpn2	47221
Rpp14	11534
Rpp21	2174
Rpp25	1346
Rpp25l	1485
Rpp30	21058
Rpp38	3680
Rpp40	11244
Rpph1	325
Rprd1a	45243
Rprd1b	49711
Rprd1b	49711
Rprd1b	49711
Rprd1b	49711
Rprd2	59081
Rprl1	238
Rprl2	238
Rprl3	237
Rprm	1460
Rprml	1072
Rps10	4814
Rps11	2002
Rps12	2027
Rps13	2684
Rps14	3951
Rps15	1684
Rps15	1606
Rps15a	11772
Rps15a-ps4	697
Rps15a-ps6	824
Rps16	2010
Rps17	2502
Rps18	3643
Rps19	5089
Rps19-ps3	426
Rps19bp1	3693
Rps2	1865
Rps20	4072
Rps21	1066
Rps23	1611
Rps24	5466
Rps24	5466
Rps24	5466
Rps25	2693
