name	chrom	h3k27me3_percentile	h3k36me3_percentile
PPARG	chr3	0.857863647551071	0.188243498236115
PPARGC1A	chr4	0.622651571088687	0.326318812043646
PPARGC1B	chr5	0.110304372795143	0.714988924440069
PPAT	chr4	0.453441627697104	0.752645828205759
PPBP	chr4	0.697514152104356	0.0150135367954713
PPBPP2	chr4	0.619575026663385	0.0557264746902945
PPCDC	chr15	0.0536139141849208	0.669456066945607
PPCS	chr1	0.367544507342686	0.60152596603495
PPEF2	chr4	0.864467962917384	0.196037410780212
PPFIA1	chr11	0.155550086143244	0.833743539256707
PPFIA2	chr12	0.624251374189843	0.206702764787924
PPFIA3	chr19	0.876651078841578	0.1503404709164
PPFIA4	chr1	0.701780293707441	0.554393305439331
PPFIBP1	chr12	0.406308967101485	0.601443924850275
PPFIBP2	chr11	0.219049963081467	0.843998687341045
PPHLN1	chr12	0.235991467716794	0.773648371482484
PPIA	chr7	0.419271474280089	0.994626302403807
PPIAL4D	chr1	0.969439658708672	0.0377389449503651
PPIAL4E	chr1	0.969439658708672	0.0377389449503651
PPIAL4F	chr1	0.969439658708672	0.0377389449503651
PPIAL4G	chr1	0.949872836163754	0.519771925506604
PPIAP30	chr10	0.0137418984330134	0.340101731068997
PPIB	chr15	0.226638772663877	0.98465829846583
PPIC	chr5	0.947903847731561	0.345188284518828
PPID	chr4	0.34268602838625	0.911682664697678
PPIE	chr1	0.216691279022069	0.927393551562885
PPIEL	chr1	0.209820329805562	0.765198129460989
PPIF	chr10	0.0760521781934531	0.940150955779801
PPIG	chr2	0.435392567068668	0.931290507834933
PPIH	chr1	0.110427434572155	0.863483468701288
PPIL1	chr6	0.104889654606613	0.776068586430388
PPIL2	chr22	0.0505373697596193	0.842316843055214
PPIL3	chr2	0.042251210107474	0.818360817130199
PPIL4	chr6	0.22163426039872	0.839650504553286
PPIL6	chr6	0.819673476084995	0.269915497579785
PPIP5K1	chr15	0.242431700713758	0.738042497333661
PPIP5K2	chr5	0.400853228320617	0.803388300927065
PPL	chr16	0.702313561407827	0.484863401427517
PPM1A	chr14	0.373246369677578	0.781032078103208
PPM1B	chr2	0.259496267126097	0.753179095906145
PPM1D	chr17	0.200508655344983	0.722536713430142
PPM1E	chr17	0.728648781688408	0.337148248420707
PPM1F	chr22	0.179054885552547	0.584543440807285
PPM1G	chr2	0.253302157683157	0.830174747723357
PPM1H	chr12	0.702395602592501	0.302198703749282
PPM1J	chr1	0.55796209697268	0.104602510460251
PPM1K	chr4	0.238452703257035	0.839035195668225
PPM1L	chr3	0.770325703503159	0.202518664369513
PPM1M	chr3	0.603166789728444	0.801829518418246
PPM1N	chr19	0.59221429157437	0.480884403970793
PPME1	chr11	0.219132004266142	0.770571827057183
PPOX	chr1	0.0367134301419312	0.661949298547871
PPP1CA	chr11	0.569735006973501	0.998154073344819
PPP1CB	chr2	0.192919845762573	0.82951841824596
PPP1CC	chr12	0.163918286980064	0.867872672081385
PPP1R10	chr6	0.11329887603577	0.978956436130938
PPP1R11	chr6	0.430798260726885	0.657601115760112
PPP1R12A	chr12	0.346582984658298	0.795307244236607
PPP1R12B	chr1	0.566740503732874	0.550414307982607
PPP1R12C	chr19	0.168184428583149	0.758142587578965
PPP1R13B	chr14	0.28952334071704	0.564812535893018
PPP1R13L	chr19	0.664615637049799	0.408442037903027
PPP1R14A	chr19	0.978587250799901	0.40700631717122
PPP1R14B	chr11	0.0802772992042005	0.608458446139962
PPP1R14C	chr6	0.905201411108376	0.277422265977521
PPP1R14D	chr15	0.600787595372877	0.373492493231602
PPP1R15A	chr19	0.0680121420953319	0.718147510050045
PPP1R15B	chr1	0.101074739519239	0.787103125769136
PPP1R16A	chr8	0.476331118221347	0.567766018541308
PPP1R16B	chr20	0.101115760111576	0.878702108458446
PPP1R17	chr7	0.853761588317335	0.307244236606777
PPP1R18	chr6	0.16986627286898	0.740667815243252
PPP1R1A	chr12	0.972475182541636	0.421035359750595
PPP1R1B	chr17	0.952457133481007	0.308597916153909
PPP1R1C	chr2	0.865698580687505	0.207236032488309
PPP1R2	chr3	0.117934202969891	0.700836820083682
PPP1R21	chr2	0.12105176798753	0.894207892361966
PPP1R26	chr9	0.821437361555501	0.55533677906309
PPP1R26-AS1	chr9	0.7727869390434	0.369021248666831
PPP1R27	chr17	0.0260480761342194	0.468578226269587
PPP1R2P3	chr5	0.96714250553778	0.716916892279925
PPP1R32	chr11	0.708876856181803	0.423086389367462
PPP1R35	chr7	0.443678726720814	0.609442940356059
PPP1R36	chr14	0.854048732463697	0.153868241857412
PPP1R37	chr19	0.0894659118877677	0.666748707851341
PPP1R3A	chr7	0.602633522028058	0.129789154155386
PPP1R3B	chr8	0.547624907703667	0.632291410287965
PPP1R3C	chr10	0.87632291410288	0.330584953646731
PPP1R3D	chr20	0.092296332759045	0.601772089588974
PPP1R3E	chr14	0.0588235294117647	0.643243908442038
PPP1R3G	chr6	0.999835917630651	0.726515710886865
PPP1R42	chr8	0.816843055213717	0.316884075806055
PPP1R7	chr2	0.247887439494626	0.884198867831651
PPP1R8	chr1	0.0591516941504635	0.888218885880712
PPP1R9A	chr7	0.692673722208549	0.259168102387398
PPP1R9B	chr17	0.196406596111248	0.970342111740094
PPP2CA	chr5	0.184469603741078	0.850315858560998
PPP2CB	chr8	0.38034293215194	0.832020674378538
PPP2R1A	chr19	0.247190089424891	0.986709328082698
PPP2R1B	chr11	0.340963163508081	0.925342521946017
PPP2R2A	chr8	0.31540733448191	0.822421855771597
PPP2R2B	chr5	0.740175568135204	0.273320206743785
PPP2R2B-IT1	chr5	0.664533595865124	0.317663467060464
PPP2R2C	chr4	0.866272868980228	0.124292394782181
PPP2R2D	chr10	0.154073344819099	0.956148986791369
PPP2R3A	chr3	0.778160636639593	0.37135942243006
PPP2R3C	chr14	0.301132168348511	0.933792763967512
PPP2R5A	chr1	0.16026745426204	0.723603248830913
PPP2R5B	chr11	0.178726720813849	0.659980310115678
PPP2R5C	chr14	0.376486996472229	0.698293543358766
PPP2R5D	chr6	0.130486504225121	0.757773402247928
PPP2R5E	chr14	0.199442119944212	0.717655262941997
PPP3CA	chr4	0.520346213799327	0.500164082369349
PPP3CB	chr10	0.267249159077857	0.783370251866437
PPP3CB-AS1	chr10	0.373451472639265	0.642464517187628
PPP3CC	chr8	0.223152022315202	0.831856592009189
PPP3R1	chr2	0.310525883993765	0.721347116252359
PPP3R2	chr9	0.83710722782837	0.400360981212569
PPP4C	chr16	0.263393223398146	0.943637706128477
PPP4R1	chr18	0.333005168594635	0.75186643695135
PPP4R1-AS1	chr18	0.482812371810649	0.216916892279925
PPP4R1L	chr20	0.171589137747149	0.633645089835097
PPP4R2	chr3	0.184428583148741	0.825908606120272
PPP4R3A	chr14	0.199154975797851	0.964763311182213
PPP4R3B	chr2	0.298096644515547	0.92731151037821
PPP4R4	chr14	0.878455984904422	0.282221675280991
PPP5C	chr19	0.12802526868488	0.863893674624662
PPP5D1	chr19	0.745221100992698	0.30904914266962
PPP6C	chr9	0.305726474690295	0.801378291902535
PPP6R1	chr19	0.228156534580359	0.92932151940274
PPP6R2	chr22	0.135696119451965	0.868200836820084
PPP6R3	chr11	0.202518664369513	0.891992780375749
PPRC1	chr10	0.123595044712446	0.952252030519321
PPT1	chr1	0.0590286323734515	0.769710394618098
PPT2	chr6	0.555418820247764	0.521863975715809
PPT2-EGFL8	chr6	0.499630814668964	0.588317335302322
PPTC7	chr12	0.181311018131102	0.792148658626631
PPWD1	chr5	0.387234391664616	0.885429485601772
PPY	chr17	0.617154811715481	0.11407826729018
PQLC1	chr18	0.436089917138404	0.888506030027074
PQLC2	chr1	0.0552137172860776	0.676470588235294
PQLC2L	chr3	0.78611863155304	0.198785790466814
PQLC3	chr2	0.379399458528181	0.502215111986217
PRAC1	chr17	0.922101895151366	0.43350561982115
PRAC2	chr17	0.985478710312577	0.069078677496103
PRADC1	chr2	0.15452457133481	0.598039215686274
PRAM1	chr19	0.611781114119288	0.577118713594224
PRAME	chr22	0.802526868487981	0.461440643202888
PRAMEF1	chr1	0.836820083682008	0.294814997128559
PRAMEF10	chr1	0.800352777094101	0.216322093691033
PRAMEF11	chr1	0.813151201903355	0.376979243580277
PRAMEF12	chr1	0.835220280580852	0.0575108704569694
PRAMEF13	chr1	0.66537451800804	0.0786569858068751
PRAMEF14	chr1	0.66537451800804	0.0786569858068751
PRAMEF15	chr1	0.739560259250144	0.105094757568299
PRAMEF18	chr1	0.749036016080072	0.283657396012798
PRAMEF19	chr1	0.743252112560505	0.0520141110837641
PRAMEF2	chr1	0.830051685946345	0.438797276232669
PRAMEF20	chr1	0.587250799901551	0.240934449093445
PRAMEF22	chr1	0.870128804659939	0.0127574042169169
PRAMEF25	chr1	0.740380671096891	0.233202067437854
PRAMEF26	chr1	0.745385183362048	0.246246615801132
PRAMEF27	chr1	0.931208466650258	0.414020838460907
PRAMEF33P	chr1	0.799860529986053	0.216322093691033
PRAMEF34P	chr1	0.967819345311346	0.457338583969153
PRAMEF36P	chr1	0.967819345311346	0.457338583969153
PRAMEF4	chr1	0.688120436459102	0.0303962589219788
PRAMEF5	chr1	0.776396751169087	0.154278447780786
PRAMEF6	chr1	0.743498236114529	0.0680941832800066
PRAMEF9	chr1	0.831856592009189	0.100992698334564
PRAMENP	chr22	0.517105587004676	0.518541307736484
PRAP1	chr10	0.813725490196078	0.0590286323734515
PRB1	chr12	0.855484453195504	0.036795471326606
PRB2	chr12	0.807408318976126	0.137090819591435
PRB3	chr12	0.46853720567725	0.199237016982525
PRB4	chr12	0.69033554844532	0.183936336040692
PRC1	chr15	0.263270161621134	0.93567971121503
PRC1-AS1	chr15	0.263967511690869	0.967675773238166
PRCAT47	chr16	0.653047830010665	0.357207318073673
PRCC	chr1	0.145582082205267	0.900114857658545
PRCD	chr17	0.932233981458692	0.12228238575765
PRCP	chr11	0.430634178357535	0.566002133070801
PRDM1	chr6	0.849823611452949	0.69312494872426
PRDM10	chr11	0.39707933382558	0.659406021822955
PRDM11	chr11	0.801173188940848	0.417056362293871
PRDM12	chr9	0.911641644105341	0.0988596275330216
PRDM13	chr6	0.9544261219132	0.0927065386824186
PRDM14	chr8	0.887767659365001	0.140823693494134
PRDM15	chr21	0.128312412831241	0.857166297481336
PRDM16	chr1	0.689638198375584	0.134342439904832
PRDM2	chr1	0.147510050045123	0.758183608171302
PRDM4	chr12	0.267167117893182	0.924850274837969
PRDM5	chr4	0.839609483960948	0.255107063746001
PRDM6	chr5	0.901550578390352	0.157354992206087
PRDM7	chr16	0.776150627615063	0.240667815243252
PRDM8	chr4	0.975797850520962	0.392197883337435
PRDM9	chr5	0.473213553203708	0.148125358930183
PRDX1	chr1	0.333825580441382	0.93846911149397
PRDX2	chr19	0.278529821970629	0.692632701616211
PRDX3	chr10	0.214865862663057	0.972188038395274
PRDX5	chr11	0.525719911395521	0.811100172286488
PRDX6	chr1	0.430675198949873	0.946550168184429
PREB	chr2	0.0521781934531135	0.760808926080893
PRELID1	chr5	0.432151940274018	0.783575354828124
PRELID2	chr5	0.603659036836492	0.417835753548281
PRELID3A	chr18	0.0842562966609238	0.616785626384445
PRELID3B	chr20	0.311018131101813	0.947698744769874
PRELP	chr1	0.903478546230208	0.242021494790385
PREP	chr6	0.318483878907211	0.768520797440315
PREPL	chr2	0.161949298547871	0.745877430470096
PREX1	chr20	0.140044302239724	0.873287390269916
PREX2	chr8	0.748871933710723	0.248543768972024
PRF1	chr10	0.526376240872918	0.386619082779555
PRG1	chr19	0.604848634014275	0.410246943965871
PRG2	chr11	0.152678644679629	0.361719583230782
PRG3	chr11	0.832677003855936	0.265259660349495
PRG4	chr1	0.573426860283862	0.54262039543851
PRH1	chr12	0.378579046681434	0.648494544261219
PRH1-PRR4	chr12	0.378414964312085	0.644843711543195
PRH1-TAS2R14	chr12	0.382352941176471	0.66506686356551
PRH2	chr12	0.213635244892936	0.562720485683813
PRICKLE1	chr12	0.758470752317663	0.352325867585528
PRICKLE2	chr3	0.745139059808024	0.393469521699893
PRICKLE2-AS1	chr3	0.794445811797522	0.35663302978095
PRICKLE2-AS2	chr3	0.507424727213061	0.185043892033801
PRICKLE2-AS3	chr3	0.76843875625564	0.415251456231028
PRICKLE4	chr6	0.631019771925507	0.381286405775699
PRIM1	chr12	0.22877184346542	0.837804577898105
PRIM2	chr6	0.398515054557388	0.562064156206416
PRIMA1	chr14	0.874107802116663	0.118836656001313
PRIMPOL	chr4	0.122077282795964	0.702600705554188
PRKAA1	chr5	0.227582246287636	0.716178521617852
PRKAA2	chr1	0.836984166051358	0.350849126261383
PRKAB1	chr12	0.0763803429321519	0.925260480761342
PRKAB2	chr1	0.381245385183362	0.748297645418
PRKACA	chr19	0.256173599146772	0.671589137747149
PRKACB	chr1	0.530355238329641	0.487898925260481
PRKACG	chr9	0.964148002297153	0.709820329805562
PRKAG1	chr12	0.147428008860448	0.866190827795553
PRKAG2	chr7	0.693412092870621	0.472680285503323
PRKAG2-AS1	chr7	0.91397981786857	0.0121831159241939
PRKAG3	chr2	0.816637952252031	0.0868816145705144
PRKAR1A	chr17	0.451841824595947	0.646976782344737
PRKAR1B	chr7	0.363278365739601	0.670850767085077
PRKAR2A	chr3	0.114406432028878	0.641685125933218
PRKAR2A-AS1	chr3	0.575765034047092	0.58306669948314
PRKAR2B	chr7	0.861555500861432	0.324103700057429
PRKCA	chr17	0.779514316186726	0.354992206087456
PRKCA-AS1	chr17	0.867708589712035	0.413569611945196
PRKCB	chr16	0.228320616949709	0.866683074903602
PRKCD	chr3	0.0973008450242022	0.912256952990401
PRKCDBP	chr11	0.837189269013045	0.446960374107802
PRKCE	chr2	0.377840676019362	0.599064730494708
PRKCG	chr19	0.338255804413816	0.326729017967019
PRKCH	chr14	0.28177044876528	0.707277053080646
PRKCI	chr3	0.318401837722537	0.663795225203052
PRKCQ	chr10	0.892608089260809	0.213717286077611
PRKCQ-AS1	chr10	0.976577241775371	0.478136024284191
PRKCSH	chr19	0.03146279432275	0.798383788661908
PRKCZ	chr1	0.479038477315612	0.534621379932726
PRKD1	chr14	0.58880958241037	0.32594962671261
PRKD2	chr19	0.367298383788662	0.986258101566987
PRKD3	chr2	0.547214701780294	0.682623677085897
PRKDC	chr8	0.214332594962671	0.972352120764624
PRKG1	chr10	0.725941422594142	0.231233079005661
PRKG1-AS1	chr10	0.907334481909919	0.42251210107474
PRKG2	chr4	0.727048978587251	0.281811469357618
PRKRA	chr2	0.314094675527115	0.961604725572237
PRKRIP1	chr7	0.0705143982279104	0.865329395356469
PRKXP1	chr15	0.513208630732628	0.470875379440479
PRL	chr6	0.510255148084338	0.209122979735827
PRLH	chr2	0.0183362047747969	0.00350726064484371
PRLHR	chr10	0.900278940027894	0.0576749528263188
PRLR	chr5	0.676388547050619	0.390187874312905
PRM1	chr16	0.741529247682337	0.00350726064484371
PRM3	chr16	0.653868241857412	0.0105422922306998
PRMT1	chr19	0.411149396997293	0.989580769546312
PRMT2	chr21	0.356058741488227	0.872056772499795
PRMT3	chr11	0.37554352284847	0.762900976290098
PRMT5	chr14	0.113586020182131	0.893305439330544
PRMT5-AS1	chr14	0.195093937156453	0.951554680449586
PRMT6	chr1	0.158257445237509	0.441504635326934
PRMT7	chr16	0.24472885388465	0.932398063828042
PRMT8	chr12	0.902453031421774	0.174952826318812
PRMT9	chr4	0.140003281647387	0.727336122733612
PRNCR1	chr8	0.874559028632373	0.525555829026171
PRND	chr20	0.711297071129707	0.45676429567643
PRNP	chr20	0.333661498072032	0.501025514808434
PRNT	chr20	0.902740175568135	0.258716875871688
PRO1804	chr17	0.468783329231274	0.566986627286898
PROB1	chr5	0.043645910246944	0.512060054147182
PROC	chr2	0.791205185002871	0.0245303142177373
PROCA1	chr17	0.290425793748462	0.665436048896546
PROCR	chr20	0.67405037328739	0.370949216506686
PRODH	chr22	0.845434408072853	0.253179095906145
PRODH2	chr19	0.812494872425958	0.310320781032078
PROK1	chr1	0.860160800721962	0.0494708343588481
PROK2	chr3	0.964804331774551	0.346418902288949
PROKR1	chr2	0.951513659857248	0.138895725654278
PROKR2	chr20	0.840963163508081	0.404380999261629
PROM1	chr4	0.87492821396341	0.175814258757896
PROM2	chr2	0.662359504471245	0.179588153252933
PROP1	chr5	0.850685043892034	0.177742226597752
PRORSD1P	chr2	0.306669948314054	0.613586020182131
PROS1	chr3	0.560054147181885	0.325867585527935
PROSC	chr8	0.135326934120929	0.804700959881861
PROSER1	chr13	0.136147345967676	0.927106407416523
PROSER2	chr10	0.819468373123308	0.303142177373041
PROSER2-AS1	chr10	0.763352202805809	0.321273279186151
PROSER3	chr19	0.0722372631060793	0.761793420296989
PROX1	chr1	0.851464435146444	0.267577323816556
PROX1-AS1	chr1	0.841168266469768	0.182541635901222
PROX2	chr14	0.391213389121339	0.4860529986053
PROZ	chr13	0.568463368611043	0.633768151612109
PRPF18	chr10	0.329149232914923	0.781237181064895
PRPF19	chr11	0.35244892936254	0.978095003691853
PRPF3	chr1	0.174952826318812	0.981458692263516
PRPF31	chr19	0.338953154483551	0.889367462466158
PRPF38A	chr1	0.454508163097875	0.995610796619903
PRPF38B	chr1	0.455000410205923	0.966814340799081
PRPF39	chr14	0.363893674624662	0.917589629994257
PRPF4	chr9	0.113257855443433	0.934777258183608
PRPF40A	chr2	0.366149807203216	0.961481663795225
PRPF40B	chr12	0.408852243826401	0.675732217573222
PRPF4B	chr6	0.337394371974731	0.976084994667323
PRPF6	chr20	0.301009106571499	0.993190581671999
PRPF8	chr17	0.205964394125851	0.992493231602264
PRPH	chr12	0.986381163343999	0.0422922306998113
PRPH2	chr6	0.60152596603495	0.38731643284929
PRPS1L1	chr7	0.679711215029945	0.0577980146033309
PRPSAP1	chr17	0.151530068094183	0.790589876117811
PRPSAP2	chr17	0.118754614816638	0.908934285011076
PRR11	chr17	0.137254901960784	0.795553367790631
PRR12	chr19	0.0768725900402002	0.937771761424235
PRR13	chr12	0.418492083025679	0.929116416441053
PRR14	chr16	0.406514070063172	0.981335630486504
PRR14L	chr22	0.182787759455247	0.926491098531463
PRR15	chr7	0.996513249651325	0.237304126671589
PRR15L	chr17	0.287636393469522	0.606079251784396
PRR16	chr5	0.597095742062515	0.218311592419395
PRR18	chr6	0.938920338009681	0.480022971531709
PRR19	chr19	0.547296742964968	0.473746820904094
PRR20A	chr13	0.403847731561244	0.321929608663549
PRR20B	chr13	0.403847731561244	0.321929608663549
PRR20C	chr13	0.403847731561244	0.321929608663549
PRR20D	chr13	0.403847731561244	0.321929608663549
PRR20E	chr13	0.403847731561244	0.321929608663549
PRR21	chr2	0.857740585774059	0.275330215768316
PRR22	chr19	0.0183772253671343	0.818278775945525
PRR23A	chr3	0.5139470013947	0.242267618344409
PRR23B	chr3	0.468906391008286	0.507219624251374
PRR23C	chr3	0.422471080482402	0.0813028140126343
PRR23D1	chr8	0.930182951841825	0.512142095331857
PRR23D2	chr8	0.93010091065715	0.511895971777833
PRR25	chr16	0.702149479038477	0.449872836163754
PRR26	chr10	0.759906473049471	0.144679629173845
PRR27	chr4	0.596644515546805	0.0650586594470424
PRR29	chr17	0.546640413487571	0.677988350151776
PRR29-AS1	chr17	0.952211009926983	0.339404380999262
PRR3	chr6	0.187792271720404	0.671753220116499
PRR30	chr2	0.917097382886209	0.142218393633604
PRR34	chr22	0.667651160882763	0.167199934367052
PRR34-AS1	chr22	0.584994667322996	0.465214537697924
PRR35	chr16	0.961891869718599	0.0162031339732546
PRR36	chr19	0.81479202559685	0.065591927147428
PRR4	chr12	0.0403232422676183	0.625153827221265
PRR5	chr22	0.763926491098532	0.210066453359587
PRR5-ARHGAP8	chr22	0.710230535728936	0.132127327918615
PRR5L	chr11	0.783493313643449	0.294856017720896
PRR7	chr5	0.420666174419559	0.51132168348511
PRR7-AS1	chr5	0.284108622528509	0.833989662810731
PRR9	chr1	0.872795143161867	0.397161375010255
PRRC1	chr5	0.324595947165477	0.950324062679465
PRRC2A	chr6	0.265362211830339	0.990729346131758
PRRC2B	chr9	0.0742882927229469	0.986914431044384
PRRC2C	chr1	0.291082123225859	0.960907375502502
PRRG2	chr19	0.554352284846993	0.353515464763311
PRRG4	chr11	0.446139962261055	0.50201000902453
PRRT1	chr6	0.999425711707277	0.272458774304701
PRRT2	chr16	0.777627368939207	0.0808105669045861
PRRT3	chr3	0.0140290425793748	0.612232340634999
PRRT3-AS1	chr3	0.02867339404381	0.547747969480679
PRRT4	chr7	0.975182541635901	0.371031257691361
PRRX1	chr1	0.894125851177291	0.262408729182049
PRRX2	chr9	0.896997292640906	0.122774632865699
PRRX2-AS1	chr9	0.831938633193863	0.0590696529657888
PRSS1	chr7	0.960661251948478	0.49241119041759
PRSS12	chr4	0.769054065140701	0.477397653622118
PRSS16	chr6	0.682377553531873	0.470506194109443
PRSS21	chr16	0.693904339978669	0.638977766838953
PRSS22	chr16	0.747354171794241	0.340347854623021
PRSS23	chr11	0.818401837722537	0.169497087537944
PRSS27	chr16	0.726064484371154	0.336368857166297
PRSS3	chr9	0.845967675773238	0.27635573057675
PRSS30P	chr16	0.618221347116252	0.522069078677496
PRSS33	chr16	0.981458692263516	0.0125933218475675
PRSS35	chr6	0.813807531380753	0.0992288128640578
PRSS36	chr16	0.705636229387152	0.240872918204939
PRSS37	chr7	0.80625974239068	0.437320534908524
PRSS38	chr1	0.641685125933218	0.378907211420133
PRSS3P2	chr7	0.927352530970547	0.152801706456641
PRSS41	chr16	0.693248010501272	0.395151365985725
PRSS42	chr3	0.220075477889901	0.131942735253097
PRSS45	chr3	0.525432767249159	0.0244482730330626
PRSS46	chr3	0.524243170071376	0.125399950775289
PRSS48	chr4	0.79231274099598	0.160513577816064
PRSS50	chr3	0.558700467634753	0.254532775453278
PRSS53	chr16	0.317089178767741	0.920379030273197
PRSS54	chr16	0.583312823037165	0.178767741406186
PRSS55	chr8	0.727705308064649	0.146894741160062
PRSS56	chr2	0.990114037246698	0.324144720649766
PRSS57	chr19	0.902986299122159	0.482197062925589
PRSS58	chr7	0.797809500369185	0.419886783165149
PRSS8	chr16	0.0684223480187054	0.557880055788006
PRTFDC1	chr10	0.545737960456149	0.413077364837148
PRTG	chr15	0.774468783329231	0.327016162113381
PRTN3	chr19	0.759127081795061	0.0380671096890639
PRUNE1	chr1	0.0826154729674296	0.715070965624744
PRUNE2	chr9	0.839773566330298	0.283083107720075
PRX	chr19	0.502297153170892	0.419148412503077
PSAP	chr10	0.373041266715891	0.915333497415703
PSAPL1	chr4	0.614447452621216	0.251743375174338
PSAT1	chr9	0.124661580113217	0.766592829600459
PSCA	chr8	0.756952990401181	0.121790138649602
PSD	chr10	0.948355074247272	0.465378620067274
PSD2	chr5	0.930921322503897	0.118959717778325
PSD3	chr8	0.702682746738863	0.259701370087784
PSD4	chr2	0.127163836245795	0.961645746164575
PSEN1	chr14	0.186520633357946	0.910698170481582
PSEN2	chr1	0.232750840922143	0.62507178603659
PSENEN	chr19	0.0810156698662729	0.467593732053491
PSG1	chr19	0.64972516203134	0.189966363114283
PSG10P	chr19	0.742964968414144	0.384362950201001
PSG11	chr19	0.636106325375338	0.139470013947001
PSG2	chr19	0.633152842727049	0.246533759947494
PSG3	chr19	0.673353023217655	0.145171876281894
PSG4	chr19	0.651078841578472	0.29309213225039
PSG5	chr19	0.650094347362376	0.238616785626384
PSG6	chr19	0.706743785380261	0.422101895151366
PSG7	chr19	0.681844285831487	0.305931577651981
PSG8	chr19	0.706333579456887	0.0746574780539831
PSG9	chr19	0.582287308228731	0.148494544261219
PSIP1	chr9	0.241693330051686	0.938715235047994
PSKH1	chr16	0.145459020428255	0.73295594388383
PSKH2	chr8	0.772992042005087	0.36934941340553
PSMA1	chr11	0.660923783739437	0.530437279514316
PSMA2	chr7	0.228853884650094	0.90343752563787
PSMA3	chr14	0.179916317991632	0.946591188776766
PSMA3-AS1	chr14	0.19513495774879	0.948888341947658
PSMA4	chr15	0.326400853228321	0.958446139962261
PSMA5	chr1	0.382886208876856	0.977110509475757
PSMA6	chr14	0.187053901058331	0.756870949216507
PSMA7	chr20	0.372302896053819	0.992534252194602
PSMA8	chr18	0.518377225367134	0.446755271146115
PSMB1	chr6	0.310074657478054	0.971654770694889
PSMB10	chr16	0.168307490360161	0.775658380507015
PSMB11	chr14	0.940315038149151	0.211338091722044
PSMB2	chr1	0.36159652145377	0.963778816966117
PSMB3	chr17	0.0356468947411601	0.886249897448519
PSMB4	chr1	0.293297235212076	0.968783329231274
PSMB5	chr14	0.0870456969398638	0.873246369677578
PSMB6	chr17	0.0892608089260809	0.816391828698006
PSMB7	chr9	0.238739847403397	0.845147263926491
PSMB8	chr6	0.0847075231766347	0.775084092214292
PSMB8-AS1	chr6	0.447657724177537	0.833866601033719
PSMB9	chr6	0.147469029452785	0.908195914349003
PSMC1	chr14	0.116539502830421	0.947985888916236
PSMC2	chr7	0.171507096562474	0.939207482156042
PSMC3	chr11	0.148494544261219	0.967716793830503
PSMC3IP	chr17	0.0529575847075232	0.862745098039216
PSMC4	chr19	0.522069078677496	0.996595290836
PSMC5	chr17	0.231971449667733	0.892608089260809
PSMC6	chr14	0.209246041512839	0.899868734104521
PSMD1	chr2	0.197268028550332	0.821314299778489
PSMD11	chr17	0.228566740503733	0.977561735991468
PSMD12	chr17	0.356386906226926	0.962261055049635
PSMD13	chr11	0.297235212076462	0.952662236442694
PSMD14	chr2	0.407580605463943	0.805808515874969
PSMD2	chr3	0.207646238411683	0.929157437033391
PSMD3	chr17	0.224546722454672	0.956887357453442
PSMD4	chr1	0.062802526868488	0.8078185248995
PSMD5	chr9	0.459635737140044	0.852366888177865
PSMD5-AS1	chr9	0.391377471490688	0.79091804085651
PSMD6	chr3	0.189925342521946	0.973172532611371
PSMD6-AS2	chr3	0.0931987857904668	0.963327590450406
PSMD7	chr16	0.0540651407006317	0.933997866929199
PSMD8	chr19	0.334810074657478	0.928952334071704
PSMD9	chr12	0.104274345721552	0.824924111904176
PSME1	chr14	0.449339568463369	0.921978833374354
PSME2	chr14	0.185043892033801	0.839855607514973
PSME3	chr17	0.286692919845763	0.938428090901633
PSME4	chr2	0.1748297645418	0.884157847239314
PSMF1	chr20	0.299860529986053	0.905078349331364
PSMG1	chr21	0.325293297235212	0.745057018623349
PSMG2	chr18	0.178480597259824	0.828780047583887
PSMG3	chr7	0.084748543768972	0.663549101649028
PSMG3-AS1	chr7	0.498359176306506	0.489293625399951
PSMG4	chr6	0.399745672327508	0.816104684551645
PSORS1C1	chr6	0.882681105915169	0.159406021822955
PSORS1C2	chr6	0.563746000492247	0.0660841742554762
PSORS1C3	chr6	0.394002789400279	0.589465911887768
PSPC1	chr13	0.206948888341948	0.86516531298712
PSPH	chr7	0.0698990893428501	0.789810484863401
PSPN	chr19	0.00713758306669948	0.546435310525884
PSRC1	chr1	0.162031339732546	0.522233161046845
PSTK	chr10	0.101854130773648	0.630691607186808
PSTPIP1	chr15	0.374271884486012	0.563951103453934
PSTPIP2	chr18	0.638772663877266	0.539174665682172
PTAFR	chr1	0.518213142997785	0.539461809828534
PTAR1	chr9	0.409139387972762	0.82439084420379
PTBP1	chr19	0.0578390351956682	0.984412174911806
PTBP2	chr1	0.273976536221183	0.792066617441956
PTBP3	chr9	0.240134547542867	0.721552219214045
PTCD1	chr7	0.226761834440889	0.955738780867996
PTCD2	chr5	0.23496595290836	0.832266797932562
PTCD3	chr2	0.299081138731643	0.984166051357782
PTCH1	chr9	0.606243334153745	0.717737304126672
PTCH2	chr1	0.578841578472393	0.215399130363442
PTCHD3	chr10	0.791943555664944	0.179834276806957
PTCHD4	chr6	0.741611288867011	0.221880383952744
PTCRA	chr6	0.466240052506358	0.123800147674132
PTCSC3	chr14	0.751046025104602	0.304741980474198
PTDSS1	chr8	0.132701616211338	0.893346459922881
