name	chrom	h3k27me3_promoter_percentile	h3k27me3_body_percentile	h3k36me3_promoter_percentile	h3k36me3_body_percentile
SNORA80B	chr2	0.310118173554297	0.542934060555206	0.928326690441228	0.641948115516397
SNORA80E	chr1	0.162436193273198	0.254527655408713	0.9440248933641	0.916998811271939
SNORA81	chr3	0.361198517586183	0.413117963778757	0.939724494790574	0.919830781064261
SNORA84	chr9	0.239843367596672	0.934480106286274	0.900496468778407	0.933116565275156
SNORA86	chr10	0.317040766379973	0.0341934130480386	0.897559611215999	0.603943780155234
SNORA87	chr10	0.834452136214251	0.895042304733935	0.0955527585483533	0.00554157051954409
SNORA88	chr11	0.463813719320327	0.531746031746032	0.408677714845116	0.279001468428781
SNORA89	chr14	0.837004405286344	0.934480106286274	0.306971540451717	0.989616110761485
SNORA9	chr7	0.0490525138102231	0.202503321446053	0.875812880218167	0.746101671211803
SNORA90	chr17	0.367421858611286	0.923327040067128	0.938395916369485	0.92381651632753
SNORA91	chr21	0.436962450178309	0.504055660443326	0.833997622543878	0.224669603524229
SNORA92	chr22	0.368995175162576	0.682050206279281	0.910006293266205	0.920355219914691
SNORA93	chr3	0.653590657995944	0.484196909307041	0.286588350465002	0.0475141598489616
SNORA94	chr3	0.378330186700231	0.304629046919796	0.938535766729599	0.671456541500594
SNORA95	chr3	0.506782742465562	0.532724984266834	0.133906719809804	0.36284175931753
SNORA98	chr6	0.201454443745193	0.096846374379414	0.827354730438431	0.586462485140899
SNORA99	chr8	0.943850080413957	0.934480106286274	0.0780714635340186	0.933116565275156
SNORD10	chr17	0.182364869589539	0.0462205440179008	0.940563596951262	0.899867142157891
SNORD100	chr6	0.0532130620236347	0.164673799035033	0.836549891615971	0.842213831200615
SNORD101	chr6	0.275784910146144	0.0317110691560031	0.831725054192015	0.54625550660793
SNORD102	chr13	0.140969162995595	0.934480106286274	0.881371932032725	0.933116565275156
SNORD103A	chr1	0.0118697993147332	0.934480106286274	0.924183623522831	0.933116565275156
SNORD103B	chr1	0.0118697993147332	0.934480106286274	0.924183623522831	0.933116565275156
SNORD103C	chr1	0.0201734144465422	0.488007831620166	0.922348087546325	0.850185301727152
SNORD104	chr17	0.154359834976575	0.00657296692538983	0.776449199356688	0.0560100692259283
SNORD105	chr19	0.0196489755961122	0.657226767358926	0.874624152157192	0.922418012726383
SNORD105B	chr19	0.0194741626459688	0.882071183833298	0.917628137892455	0.922872526396755
SNORD107	chr15	0.407436542899098	0.934480106286274	0.919918187539333	0.933116565275156
SNORD108	chr15	0.365184252849451	0.526221942521502	0.878225298930145	0.495769526606531
SNORD109A	chr15	0.121023005384239	0.0153835396126145	0.637909936368086	0.549489546185581
SNORD109B	chr15	0.121023005384239	0.0153835396126145	0.637909936368086	0.549489546185581
SNORD11	chr2	0.335046500244738	0.646633102580239	0.943045940843298	0.92143906020558
SNORD110	chr20	0.281483812320817	0.445213621425075	0.925354870288791	0.705510104188518
SNORD111	chr16	0.00510453814418572	0.0134955597510664	0.930074819942661	0.842808195231103
SNORD111B	chr16	0.0761485210824418	0.0533878749737781	0.93535417103699	0.477274316481365
SNORD113-1	chr14	0.574190616040836	0.612789315432487	0.169568561639046	0.00554157051954409
SNORD113-2	chr14	0.586637298091043	0.934480106286274	0.255156982029229	0.933116565275156
SNORD113-4	chr14	0.693622823578771	0.45322005454164	0.1734144465422	0.00554157051954409
SNORD113-5	chr14	0.66736591846724	0.883120061534158	0.238270051045381	0.00554157051954409
SNORD113-6	chr14	0.639745472344591	0.934480106286274	0.171281728550451	0.989651073351514
SNORD113-7	chr14	0.69285364659814	0.553282987203692	0.348646947765891	0.0812530592266275
SNORD113-9	chr14	0.605062583036151	0.934480106286274	0.362527096007272	0.933116565275156
SNORD114-1	chr14	0.66289070694357	0.702957835116425	0.515138801482414	0.0427592476050626
SNORD114-10	chr14	0.558981889378365	0.934480106286274	0.0976155513600448	0.989686035941543
SNORD114-11	chr14	0.530837004405286	0.772917977763793	0.0640165023424935	0.348611985175862
SNORD114-12	chr14	0.549472064890567	0.934480106286274	0.0420949583945179	0.989720998531571
SNORD114-13	chr14	0.533144535347179	0.934480106286274	0.0481784490595063	0.9897559611216
SNORD114-14	chr14	0.556989021746731	0.0298230892944549	0.110481784490595	0.0841199916089784
SNORD114-15	chr14	0.532445283546605	0.917418362352283	0.0677574994755611	0.00554157051954409
SNORD114-16	chr14	0.524473813020069	0.447626040137053	0.0370253828403608	0.487623243129851
SNORD114-17	chr14	0.557233759876932	0.511677505069576	0.126249912593525	0.00554157051954409
SNORD114-18	chr14	0.57461016712118	0.655373750087407	0.123313055031117	0.452206139430809
SNORD114-19	chr14	0.574680092301238	0.596776449199357	0.188168659534298	0.00554157051954409
SNORD114-2	chr14	0.552373959862947	0.934480106286274	0.415565345080764	0.989790923711629
SNORD114-20	chr14	0.516222641773303	0.235927557513461	0.0843996923292077	0.333822809593735
SNORD114-21	chr14	0.512796307950493	0.422348087546325	0.112090063631914	0.00554157051954409
SNORD114-22	chr14	0.523634710859381	0.0127263827704356	0.132752954338857	0.0156282777428152
SNORD114-23	chr14	0.500279700720229	0.243899028039997	0.149360184602475	0.0199986014963989
SNORD114-24	chr14	0.489441297811342	0.934480106286274	0.149849660862877	0.933116565275156
SNORD114-25	chr14	0.450108384029089	0.495664638836445	0.193797636528914	0.335850639815398
SNORD114-26	chr14	0.466680651702678	0.463499056010069	0.231032794909447	0.00554157051954409
SNORD114-27	chr14	0.503041745332494	0.934480106286274	0.286483462694916	0.933116565275156
SNORD114-28	chr14	0.50237745612195	0.502587231662121	0.325222012446682	0.039123138242081
SNORD114-29	chr14	0.464687784071044	0.0539123138242081	0.295748549052514	0.107020488077757
SNORD114-3	chr14	0.527410670582477	0.934480106286274	0.358716173694147	0.933116565275156
SNORD114-30	chr14	0.593175302426404	0.934480106286274	0.352877421159359	0.933116565275156
SNORD114-31	chr14	0.618837843507447	0.934480106286274	0.329277672890008	0.989825886301657
SNORD114-4	chr14	0.537479896510733	0.934480106286274	0.325256975036711	0.933116565275156
SNORD114-5	chr14	0.516851968393819	0.238654639535697	0.240053143136844	0.0244388504300399
SNORD114-6	chr14	0.520977554017202	0.0220613943080903	0.25169568561639	0.394622753653591
SNORD114-7	chr14	0.510838402908887	0.934480106286274	0.151982378854626	0.933116565275156
SNORD114-8	chr14	0.517830920914621	0.718795888399413	0.0861128592406125	0.00554157051954409
SNORD114-9	chr14	0.549262289350395	0.934480106286274	0.200090902734075	0.933116565275156
SNORD115-1	chr15	0.303125655548563	0.934480106286274	0.380008391021607	0.989860848891686
SNORD115-10	chr15	0.273197678484022	0.135899587441438	0.0106286273687155	0.537200195790504
SNORD115-11	chr15	0.364922033424236	0.000978952520802741	0.0364135375148591	0.00554157051954409
SNORD115-12	chr15	0.273197678484022	0.135899587441438	0.0106286273687155	0.537200195790504
SNORD115-13	chr15	0.38098734354241	0.934480106286274	0.167191105517097	0.989895811481715
SNORD115-14	chr15	0.372631284525558	0.000978952520802741	0.28665827564506	0.0758688203622124
SNORD115-15	chr15	0.199776239423817	0.300101391511083	0.296307950492973	0.223882945248584
SNORD115-16	chr15	0.144150758688204	0.990035661841829	0.327284805258374	0.989930774071743
SNORD115-17	chr15	0.149325222012447	0.934480106286274	0.236347108593805	0.989965736661772
SNORD115-18	chr15	0.149325222012447	0.934480106286274	0.236347108593805	0.990000699251801
SNORD115-19	chr15	0.149325222012447	0.934480106286274	0.236347108593805	0.990035661841829
SNORD115-2	chr15	0.369344801062863	0.990070624431858	0.351129291657926	0.990070624431858
SNORD115-20	chr15	0.199776239423817	0.934480106286274	0.296307950492973	0.933116565275156
SNORD115-21	chr15	0.199776239423817	0.300101391511083	0.296307950492973	0.223882945248584
SNORD115-22	chr15	0.165338088245577	0.934480106286274	0.32029228725264	0.990105587021887
SNORD115-23	chr15	0.266519823788546	0.921648835745752	0.256590448220404	0.00554157051954409
SNORD115-24	chr15	0.209076288371443	0.0131808964408083	0.25197538633662	0.105342283756381
SNORD115-25	chr15	0.129606321236277	0.0202083770365709	0.200055940144046	0.00554157051954409
SNORD115-26	chr15	0.279525907279211	0.000978952520802741	0.144535347178519	0.447346339416824
SNORD115-27	chr15	0.257953989231522	0.694566813509545	0.182155094049367	0.470596461785889
SNORD115-28	chr15	0.202293545905881	0.934480106286274	0.165338088245577	0.933116565275156
SNORD115-29	chr15	0.364922033424236	0.000978952520802741	0.0364135375148591	0.00554157051954409
SNORD115-3	chr15	0.403223550800643	0.00608349066498846	0.480001398503601	0.0483357807146353
SNORD115-30	chr15	0.27351234179428	0.000978952520802741	0.196419830781064	0.0119572057898049
SNORD115-31	chr15	0.22334102510314	0.0192294245157681	0.201908957415565	0.20624431857912
SNORD115-32	chr15	0.267428851129292	0.0110831410390882	0.337738619676946	0.00554157051954409
SNORD115-33	chr15	0.34759807006503	0.0926858261660024	0.264526956156912	0.322949444094819
SNORD115-34	chr15	0.32763443115866	0.934480106286274	0.383294874484302	0.933116565275156
SNORD115-35	chr15	0.411299909097266	0.447171526466681	0.479162296342913	0.501957905041606
SNORD115-36	chr15	0.364922033424236	0.000978952520802741	0.0364135375148591	0.00554157051954409
SNORD115-37	chr15	0.262569051115307	0.0035312215928956	0.431053772463464	0.0687364519963639
SNORD115-38	chr15	0.291867701559332	0.0153835396126145	0.468184043073911	0.0955527585483533
SNORD115-39	chr15	0.233200475491224	0.000978952520802741	0.44063352213132	0.0246486259702119
SNORD115-4	chr15	0.469617509265086	0.00709740577581987	0.490595063282288	0.00554157051954409
SNORD115-40	chr15	0.293580868470736	0.934480106286274	0.370253828403608	0.933116565275156
SNORD115-41	chr15	0.245507307181316	0.000978952520802741	0.316376477169429	0.00554157051954409
SNORD115-42	chr15	0.272743164813649	0.0314313684357737	0.449583945178659	0.244563317250542
SNORD115-43	chr15	0.364922033424236	0.000978952520802741	0.0364135375148591	0.00554157051954409
SNORD115-44	chr15	0.275505209425914	0.990105587021887	0.270855184952101	0.933116565275156
SNORD115-45	chr15	0.191420180406965	0.00237745612194951	0.2346339416824	0.135724774491294
SNORD115-46	chr15	0.282742465561849	0.462624991259352	0.316726103069715	0.0938745542269771
SNORD115-47	chr15	0.247360324452835	0.699671351653731	0.162051604782882	0.457835116425425
SNORD115-48	chr15	0.316306551989371	0.934480106286274	0.254282917278512	0.933116565275156
SNORD115-5	chr15	0.418677015593315	0.553317949793721	0.386546395356968	0.00554157051954409
SNORD115-6	chr15	0.402594224180127	0.934480106286274	0.327844206698832	0.933116565275156
SNORD115-7	chr15	0.370183903223551	0.00978952520802741	0.353611635549962	0.0210824417872876
SNORD115-8	chr15	0.381441857212782	0.990140549611915	0.127858191734844	0.933116565275156
SNORD115-9	chr15	0.273197678484022	0.135899587441438	0.0106286273687155	0.537200195790504
SNORD116-1	chr15	0.401230683169009	0.850534927627439	0.840990140549612	0.919236417033774
SNORD116-10	chr15	0.371897070134956	0.0153835396126145	0.918537165233201	0.887210684567513
SNORD116-11	chr15	0.343157821131389	0.0176910705545067	0.920460107684777	0.689252499825187
SNORD116-12	chr15	0.336165303125656	0.01734144465422	0.922557863086497	0.427312775330396
SNORD116-13	chr15	0.111705475141598	0.341095028319698	0.907139360883854	0.606740787357527
SNORD116-14	chr15	0.153241032095658	0.00356618418292427	0.900566393958464	0.686979931473324
SNORD116-15	chr15	0.154814348646948	0.402559261590099	0.895776519124537	0.812810292986504
SNORD116-16	chr15	0.195720578980491	0.581777498077058	0.890357317670093	0.911964198307811
SNORD116-17	chr15	0.148678414096916	0.00424795468848332	0.880200685266765	0.583752884413677
SNORD116-18	chr15	0.10852387944899	0.0789105656947067	0.860639116145724	0.528494510873366
SNORD116-19	chr15	0.148678414096916	0.00424795468848332	0.880200685266765	0.583752884413677
SNORD116-2	chr15	0.252936857562408	0.0157156842178869	0.810135654849311	0.683920704845815
SNORD116-20	chr15	0.153765470946088	0.51996363890637	0.874239563666876	0.917313474582197
SNORD116-21	chr15	0.232885812180966	0.000978952520802741	0.885847143556395	0.436403048737851
SNORD116-22	chr15	0.198202922872526	0.34525557653311	0.869659464373121	0.671211803370394
SNORD116-23	chr15	0.120551010418852	0.934480106286274	0.845430389483253	0.933116565275156
SNORD116-24	chr15	0.187189707013496	0.0185301727151947	0.848472134815747	0.637298091042584
SNORD116-25	chr15	0.259772043913013	0.723306062513111	0.839346898818264	0.904202503321446
SNORD116-26	chr15	0.312565554856304	0.432766939374869	0.843052933361303	0.777078525977204
SNORD116-27	chr15	0.428046989720999	0.0160128662331306	0.895356968044193	0.472973917907839
SNORD116-28	chr15	0.506188378435074	0.920704845814978	0.923921404097616	0.922732676036641
SNORD116-29	chr15	0.491713866163205	0.0287742115935949	0.921369135025523	0.690616040836305
SNORD116-3	chr15	0.450755191944619	0.889535696804419	0.890130060834907	0.920827214880078
SNORD116-30	chr15	0.506153415845046	0.0744703167610657	0.919236417033774	0.601706174393399
SNORD116-4	chr15	0.345465352073282	0.923956366687644	0.860464303195581	0.924725543668275
SNORD116-5	chr15	0.242413117963779	0.00522690720928606	0.83960911824348	0.495192643871058
SNORD116-6	chr15	0.252936857562408	0.0157156842178869	0.810135654849311	0.683920704845815
SNORD116-7	chr15	0.242413117963779	0.00522690720928606	0.83960911824348	0.495192643871058
SNORD116-8	chr15	0.400041955108034	0.0039857352632683	0.894867491783791	0.521432067687574
SNORD116-9	chr15	0.450755191944619	0.889535696804419	0.890130060834907	0.920827214880078
SNORD117	chr6	0.0943640304873785	0.456052024333963	0.942766240123068	0.885287742115936
SNORD117	chr6_apd_hap1	0.990210474791973	0.990175512201944	0.990210474791973	0.990140549611915
SNORD117	chr6_cox_hap2	0.990245437382001	0.990210474791973	0.990245437382001	0.990175512201944
SNORD117	chr6_dbb_hap3	0.99028039997203	0.990245437382001	0.99028039997203	0.990210474791973
SNORD117	chr6_mann_hap4	0.990315362562059	0.99028039997203	0.990315362562059	0.990245437382001
SNORD117	chr6_mcf_hap5	0.990350325152087	0.990315362562059	0.990350325152087	0.99028039997203
SNORD117	chr6_qbl_hap6	0.990385287742116	0.990350325152087	0.990385287742116	0.990315362562059
SNORD117	chr6_ssto_hap7	0.990420250332145	0.990385287742116	0.990420250332145	0.990350325152087
SNORD119	chr20	0.375358366547794	0.924550730718132	0.945598209915391	0.924830431438361
SNORD11B	chr2	0.265296133137543	0.00405566044332564	0.941752325012237	0.763513041046081
SNORD12	chr20	0.131774001818055	0.842388644150759	0.926998112020138	0.920005594014405
SNORD121A	chr9	0.213901125795399	0.000978952520802741	0.925215019928676	0.484336759667156
SNORD121B	chr9	0.198237885462555	0.306551989371373	0.936962450178309	0.917453324942312
SNORD123	chr5	0.826096077197399	0.817460317460317	0.414516467379903	0.551395007342144
SNORD124	chr17	0.284525557653311	0.0107335151388015	0.937416963848682	0.709950353122159
SNORD125	chr22	0.261485210824418	0.934480106286274	0.943290678973498	0.933116565275156
SNORD126	chr14	0.0276204461226488	0.916579260191595	0.927033074610167	0.922837563806727
SNORD127	chr14	0.169253898328788	0.0384938116215649	0.937032375358367	0.909761555136004
SNORD128	chr1	0.0407663799734284	0.677714845115726	0.849625900286693	0.905880707642822
SNORD129	chr10	0.0499615411509685	0.390741906160408	0.926788336479966	0.80976854765401
SNORD12B	chr20	0.112999090972659	0.0116775050695756	0.924375917767988	0.841060065729669
SNORD12C	chr20	0.0821620865673729	0.0106985525487728	0.91486609328019	0.462135514998951
SNORD130	chr10	0.525907279211244	0.390497168030208	0.271764212292847	0.0276554087126774
SNORD131	chr11	0.239913292776729	0.00349625900286693	0.853681560730019	0.505594014404587
SNORD132	chr2	0.0963918607090413	0.934480106286274	0.940668484721348	0.933116565275156
SNORD133	chr12	0.246066708621775	0.0178309209146214	0.932382350884554	0.879239214040976
SNORD134	chr17	0.0974407384099014	0.471225788406405	0.937312076078596	0.918537165233201
SNORD135	chr19	0.061429270680372	0.624152157191805	0.925040206978533	0.918886791133487
SNORD136	chr3	0.302741067058248	0.518145584224879	0.939130130760087	0.920250332144605
SNORD137	chr9	0.358436472973918	0.934480106286274	0.0457310677574995	0.990385287742116
SNORD139	chr22	0.159848961611076	0.0061534158450458	0.931857912034123	0.461750926508636
SNORD140	chr22	0.68051185231802	0.0342983008181246	0.311271939025243	0.0112929165792602
SNORD141A	chr5	0.521694287112789	0.418869309838473	0.310135654849311	0.427679882525697
SNORD141A	chr6	0.135252779525907	0.0079190266414936	0.914498986084889	0.486382071183833
SNORD141A	chr9	0.695388434375218	0.934480106286274	0.471522970421649	0.933116565275156
SNORD141B	chr5	0.521694287112789	0.418869309838473	0.310135654849311	0.427679882525697
SNORD141B	chr6	0.135252779525907	0.0079190266414936	0.914498986084889	0.486382071183833
SNORD141B	chr9	0.695388434375218	0.934480106286274	0.471522970421649	0.933116565275156
SNORD142	chr10	0.169114047968674	0.0048947626040137	0.944968883294874	0.491189427312775
SNORD143	chr4	0.300433536116355	0.00440528634361234	0.866372980910426	0.340955177959583
SNORD144	chr4	0.336025452765541	0.216383469687434	0.856653380882456	0.524823438920355
SNORD15A	chr11	0.46584154954199	0.500139850360115	0.932697014194812	0.826550590867771
SNORD15B	chr11	0.321271239773442	0.919411229983917	0.943360604153556	0.9232920774771
SNORD16	chr15	0.203692049507027	0.0276204461226488	0.916754073141738	0.574225578630865
SNORD17	chr20	0.0925809383959164	0.361897769386756	0.867282008251171	0.553562687923921
SNORD18A	chr15	0.288790993636809	0.934480106286274	0.924131179637788	0.933116565275156
SNORD18B	chr15	0.231662121529963	0.472834067547724	0.913992028529473	0.911334871687295
SNORD18C	chr15	0.231277533039648	0.0503810922313125	0.915180756590448	0.676106565974407
SNORD19	chr3	0.339242011048178	0.00454513670372701	0.942101950912524	0.920634920634921
SNORD19B	chr3	0.339137123278092	0.843192783721418	0.944584294804559	0.922068386826096
SNORD1A	chr17	0.12638976295364	0.0495419900706244	0.910950283196979	0.680197189007762
SNORD1B	chr17	0.158380532829872	0.0119222431997762	0.902838962310328	0.545835955527585
SNORD1C	chr17	0.219530102790015	0.505349276274386	0.882945248584015	0.652157191804769
SNORD2	chr3	0.43458499405636	0.914481504789875	0.938360953779456	0.922907488986784
SNORD20	chr2	0.0568142087965876	0.00548912663450108	0.942032025732466	0.757079924480806
SNORD21	chr1	0.0419551080344032	0.0175861827844207	0.926333822809594	0.448814768198028
SNORD22	chr11	0.230578281239074	0.660513250821621	0.910111181036291	0.918152576742885
SNORD23	chr19	0.0754143066918397	0.0200685266764562	0.935039507726732	0.910320956576463
SNORD24	chr9	0.370323753583665	0.618453255017132	0.936822599818194	0.901894972379554
SNORD25	chr11	0.230788056779246	0.0291588000839102	0.922662750856583	0.465387035871617
SNORD26	chr11	0.232046710020278	0.0165023424935319	0.92039018250472	0.510908328088945
SNORD27	chr11	0.230753094189218	0.584784280819523	0.919551080344032	0.892350185301727
SNORD28	chr11	0.263513041046081	0.934480106286274	0.920110481784491	0.933116565275156
SNORD29	chr11	0.260156632403328	0.225648556045032	0.917698063072512	0.912943150828613
SNORD30	chr11	0.25249982518705	0.886266694636739	0.915740158030907	0.923047339346899
SNORD31	chr11	0.249003566184183	0.335326200964967	0.914726242920076	0.917173624222082
SNORD32A	chr19	0.185161876791833	0.0230403468288931	0.930913922103349	0.897140060135655
SNORD32B	chr6	0.911369834277323	0.934480106286274	0.546080693657786	0.933116565275156
SNORD32B	chr6_apd_hap1	0.990455212922173	0.990420250332145	0.990455212922173	0.990420250332145
SNORD32B	chr6_cox_hap2	0.990490175512202	0.990455212922173	0.990490175512202	0.990455212922173
SNORD32B	chr6_dbb_hap3	0.990525138102231	0.990490175512202	0.990525138102231	0.990490175512202
SNORD32B	chr6_mann_hap4	0.990560100692259	0.990525138102231	0.990560100692259	0.990525138102231
SNORD32B	chr6_mcf_hap5	0.990595063282288	0.990560100692259	0.990595063282288	0.990560100692259
SNORD32B	chr6_qbl_hap6	0.990630025872317	0.990595063282288	0.990630025872317	0.990595063282288
SNORD33	chr19	0.115796098174953	0.812530592266275	0.923396965247186	0.922592825676526
SNORD34	chr19	0.122823578770715	0.934480106286274	0.923327040067128	0.933116565275156
SNORD35A	chr19	0.0952031326480666	0.308579819593035	0.921613873155723	0.91801272638277
SNORD35B	chr19	0.339486749178379	0.00839102160688064	0.904587091811761	0.786448500104888
SNORD36A	chr9	0.325222012446682	0.585483532620096	0.932627089014754	0.917872876022656
SNORD36B	chr9	0.371197818334382	0.397105097545626	0.93587860988742	0.917348437172226
SNORD36C	chr9	0.280819523110272	0.0137053352912384	0.926368785399622	0.911544647227467
SNORD37	chr19	0.117054751415985	0.0181455842248794	0.935598909167191	0.878749737780575
SNORD38A	chr1	0.0885602405426194	0.90881756520523	0.904447241451647	0.922313124956297
SNORD38B	chr1	0.0638766519823789	0.454094119292357	0.902174673099783	0.922557863086497
SNORD41	chr19	0.0408013425634571	0.00206279281169149	0.935528983987134	0.699671351653731
SNORD42A	chr17	0.0159429410530732	0.245542269771345	0.768198028109922	0.914691280330047
SNORD42B	chr17	0.303754982169079	0.0111181036291168	0.81057268722467	0.616495349975526
SNORD43	chr22	0.222362072582337	0.279665757639326	0.914901055870219	0.0654849311236976
SNORD44	chr1	0.45164673799035	0.112894203202573	0.934969582546675	0.916159709111251
SNORD45A	chr1	0.188308509894413	0.614991958604293	0.894657716243619	0.914026991119502
SNORD45B	chr1	0.267009300048948	0.6991469128033	0.919690930704147	0.891371232780924
SNORD45C	chr1	0.258863016572268	0.00874064750716733	0.893818614082931	0.539857352632683
SNORD46	chr1	0.107055450667785	0.825851339067198	0.897454723445913	0.837074330466401
SNORD47	chr1	0.447626040137053	0.766379973428432	0.938605691909657	0.918991678903573
SNORD48	chr6	0.0231102720089504	0.0183903223550801	0.868295923362003	0.0990490175512202
SNORD48	chr6_apd_hap1	0.990664988462345	0.990630025872317	0.990664988462345	0.990630025872317
SNORD48	chr6_cox_hap2	0.990699951052374	0.990664988462345	0.990699951052374	0.990664988462345
SNORD48	chr6_dbb_hap3	0.990734913642403	0.990699951052374	0.990734913642403	0.990699951052374
SNORD48	chr6_qbl_hap6	0.990769876232431	0.990734913642403	0.990769876232431	0.990734913642403
SNORD49A	chr17	0.164533948674918	0.914761205510104	0.90881756520523	0.922138312006153
SNORD49B	chr17	0.149150409062303	0.355289839871338	0.903468288930844	0.335605901685197
SNORD4A	chr17	0.165303125655549	0.934480106286274	0.809803510244039	0.933116565275156
SNORD4B	chr17	0.00853087196699531	0.0821620865673729	0.769211943220754	0.705160478288232
SNORD5	chr11	0.423257114887071	0.0172715194741626	0.943815117823928	0.478358156772254
SNORD50A	chr6	0.333438221103419	0.00776169498636459	0.898084050066429	0.453674568212013
SNORD50B	chr6	0.314208796587651	0.231836934480106	0.89018250471995	0.733689951751626
SNORD51	chr2	0.246311446751975	0.53730508356059	0.890007691769806	0.919376267393889
SNORD52	chr6	0.0378644850010489	0.294559820991539	0.89490245437382	0.87336549891616
SNORD52	chr6_apd_hap1	0.99080483882246	0.990769876232431	0.99080483882246	0.990769876232431
SNORD52	chr6_cox_hap2	0.990839801412489	0.99080483882246	0.990839801412489	0.99080483882246
SNORD52	chr6_dbb_hap3	0.990874764002517	0.990839801412489	0.990874764002517	0.990839801412489
SNORD52	chr6_qbl_hap6	0.990909726592546	0.990874764002517	0.990909726592546	0.990874764002517
SNORD53	chr2	0.0418502202643172	0.923466890427243	0.9335361163555	0.92434095517796
SNORD54	chr8	0.446996713516537	0.586392559960842	0.907943500454514	0.715754143066918
SNORD55	chr1	0.135480036361094	0.0221313194881477	0.887455422697713	0.204181525767429
SNORD56	chr20	0.285749248304314	0.934480106286274	0.939095168170058	0.933116565275156
SNORD56B	chr14	0.23330536326131	0.329382560660094	0.758897979162296	0.471610376896721
SNORD57	chr20	0.288441367736522	0.507971470526537	0.939619607020488	0.917138661632054
SNORD58A	chr18	0.453849381162157	0.921998461646039	0.914656317740018	0.923257114887071
SNORD58B	chr18	0.464512971120901	0.102650164324173	0.911544647227467	0.315537375008741
SNORD58C	chr18	0.324068246975736	0.558212712397734	0.917033773861968	0.817215579330117
SNORD59A	chr12	0.0680022376057618	0.0275854835326201	0.897839311936228	0.452660653101182
SNORD59B	chr12	0.129746171596392	0.863261310397874	0.916019858751136	0.922033424236067
SNORD6	chr11	0.419481155163975	0.598209915390532	0.944199706314244	0.920145444374519
SNORD60	chr16	0.457485490525138	0.64135375148591	0.866058317600168	0.580518844836025
SNORD61	chrX	0.433116565275156	0.486154814348647	0.889483252919376	0.887770086007971
SNORD62A	chr9	0.0144919935668834	0.880410460806937	0.941909656667366	0.922470456611426
SNORD62B	chr9	0.0144919935668834	0.880410460806937	0.941909656667366	0.922470456611426
SNORD63	chr5	0.184777288301517	0.934480106286274	0.944269631494301	0.933116565275156
SNORD64	chr15	0.46321935528984	0.934480106286274	0.906929585343682	0.933116565275156
SNORD65	chr17	0.149255296832389	0.923431927837214	0.913642402629187	0.924480805538074
SNORD66	chr3	0.146912803300468	0.0281448849730788	0.945318509195161	0.916544297601566
SNORD67	chr11	0.145129711209006	0.86126844276624	0.938430878959513	0.921229284665408
SNORD68	chr16	0.201839032235508	0.934480106286274	0.912313824208097	0.933116565275156
SNORD69	chr3	0.325501713166911	0.934480106286274	0.944724145164674	0.933116565275156
SNORD7	chr17	0.127019089574156	0.0329347598070065	0.792811691490106	0.594783581567722
SNORD70	chr2	0.187993846584155	0.0136703727012097	0.940913222851549	0.896126145024823
SNORD71	chr16	0.151492902594224	0.0096846374379414	0.938151178239284	0.580553807426054
SNORD72	chr5	0.143171806167401	0.544612264876582	0.927557513460597	0.827214880078316
SNORD73A	chr4	0.0787007901545346	0.856163904622054	0.92563457100902	0.921998461646039
SNORD74	chr1	0.393189287462415	0.282532690021677	0.929515418502203	0.577407174323474
SNORD75	chr1	0.394832529193763	0.888049786728201	0.928641353751486	0.922662750856583
SNORD76	chr1	0.405915670232851	0.920530032864835	0.930529333613034	0.923082301936928
SNORD77	chr1	0.409481854415775	0.923991329277673	0.931368435773722	0.924760506258304
SNORD78	chr1	0.465177260331445	0.895322005454164	0.936927487588281	0.921648835745752
SNORD79	chr1	0.472099853157122	0.413957065939445	0.93825606600937	0.687679183273897
SNORD8	chr14	0.159429410530732	0.0156632403328439	0.943115866023355	0.914481504789875
SNORD80	chr1	0.465491923641703	0.359660163624921	0.939200055940144	0.848297321865604
SNORD81	chr1	0.422802601216698	0.0235997482693518	0.937801552338997	0.897105097545626
SNORD82	chr2	0.140864275225509	0.895986294664709	0.94087826026152	0.921858611285924
SNORD83A	chr22	0.0982448779805608	0.0134605971610377	0.928221802671142	0.922173274596182
SNORD83B	chr22	0.117544227676386	0.0682120131459339	0.933710929305643	0.737675687014894
SNORD84	chr6	0.0697154045171666	0.746800923012377	0.8978043493462	0.590028669323823
SNORD84	chr6_cox_hap2	0.990944689182575	0.990909726592546	0.990944689182575	0.990909726592546
SNORD84	chr6_dbb_hap3	0.990979651772603	0.990944689182575	0.990979651772603	0.990944689182575
SNORD84	chr6_mann_hap4	0.991014614362632	0.990979651772603	0.991014614362632	0.990979651772603
SNORD84	chr6_mcf_hap5	0.991049576952661	0.991014614362632	0.991049576952661	0.991014614362632
SNORD84	chr6_qbl_hap6	0.991084539542689	0.991049576952661	0.991084539542689	0.991049576952661
SNORD84	chr6_ssto_hap7	0.991119502132718	0.991084539542689	0.991119502132718	0.991084539542689
SNORD86	chr20	0.225543668274946	0.351653730508356	0.934934619956646	0.917977763792742
SNORD87	chr8	0.291308300118873	0.437871477519055	0.769911195021327	0.911474722047409
SNORD88A	chr19	0.203447311376827	0.0190546115656248	0.933116565275156	0.819697923222152
SNORD88B	chr19	0.198937137263128	0.991119502132718	0.933606041535557	0.933116565275156
SNORD88C	chr19	0.0402769037130271	0.559925879309139	0.896056219844766	0.917068736451996
